ACTION_ID,VALUE,MEMBERSHIP_LEVEL,CREATION_TIMESTAMP
ACTION_4446,3566,Silver,1730500532120
ACTION_4447,1386,Gold,1743992675156
ACTION_4448,8815,,1733611859064
ACTION_4449,6062,Silver,1735510538592
ACTION_4450,7216,Bronze,1723807166219
ACTION_4451,1830,Silver,1726257892554
ACTION_4452,2892,Platinum,1725128422983
ACTION_4453,4506,Silver,1737935326686
ACTION_4454,4030,Bronze,1744050645795
ACTION_4455,6015,Gold,1750185125555
ACTION_4456,1263,,1726223186193
ACTION_4457,7766,Bronze,1735245425777
ACTION_4458,7565,Gold,1719457302576
ACTION_4459,,Bronze,1729851913997
ACTION_4460,8641,Bronze,1745424538723
ACTION_4461,2364,Gold,1728673018442
ACTION_4462,3730,Gold,1746457744366
ACTION_4463,6590,,1719962612019
ACTION_4464,2530,Platinum,1724082991939
ACTION_4465,8270,Bronze,1719001352936
ACTION_4466,6151,Platinum,1726028162924
ACTION_4467,1322,Bronze,1726230556067
ACTION_4468,6786,Platinum,1737424803008
ACTION_4469,8160,Gold,1740931800567
ACTION_4470,7903,Platinum,1733095931796
ACTION_4471,6167,,1741945401482
ACTION_4472,3707,,1745989516173
ACTION_4473,1534,Gold,1723992699648
ACTION_4474,4630,Bronze,1744805395613
ACTION_4475,3314,Gold,1741769858037
ACTION_4476,6725,Bronze,1739807104122
ACTION_4477,2503,Bronze,1750168899328
ACTION_4478,9206,,1740957473693
ACTION_4479,5831,,1724592946980
ACTION_4480,452,,1747117394762
ACTION_4481,386,Silver,1741197488749
ACTION_4482,2466,Silver,1740795165213
ACTION_4483,4190,Gold,1731160237632
ACTION_4484,1782,Gold,1721399792823
ACTION_4485,,,1749371424496
ACTION_4486,5940,,1739307576328
ACTION_4487,8834,Silver,1740505577392
ACTION_4488,7880,Bronze,1732493394295
ACTION_4489,648,Platinum,1727148410156
ACTION_4490,7040,Platinum,1730993717887
ACTION_4491,4914,Platinum,1724264150738
ACTION_4492,,Platinum,1728956763475
ACTION_4493,6187,Bronze,1727399185782
ACTION_4494,5496,Bronze,1745710326799
ACTION_4495,,Platinum,1720095147011
ACTION_4496,111,Bronze,1732264924830
ACTION_4497,,Silver,1743215963368
ACTION_4498,,Gold,1719573344786
ACTION_4499,5581,Platinum,1723824658924
ACTION_4500,6766,Platinum,1748820801855
ACTION_4501,8199,Bronze,1733236211257
ACTION_4502,2350,Bronze,1743650458052
ACTION_4503,652,Platinum,1744173174853
ACTION_4504,7388,Platinum,1720058137353
ACTION_4505,8067,Silver,1734011801949
ACTION_4506,4004,Bronze,1725587725986
ACTION_4507,981,,1746348880890
ACTION_4508,7984,Platinum,1741912391899
ACTION_4509,6554,Bronze,1732108289501
ACTION_4510,511,Bronze,1745085299268
ACTION_4511,1824,Gold,1738302562115
ACTION_4512,2202,Bronze,1740513415564
ACTION_4513,9891,Platinum,1745088209738
ACTION_4514,1878,,1747766546483
ACTION_4515,1428,Platinum,1746937197088
ACTION_4516,5776,Gold,1745021120635
ACTION_4517,7256,Gold,1730034170657
ACTION_4518,6384,Bronze,1723336236737
ACTION_4519,2207,Silver,1746385334004
ACTION_4520,2020,Platinum,1733082137069
ACTION_4521,884,Gold,1722917407810
ACTION_4522,928,,1741372106714
ACTION_4523,5625,Gold,1727225677720
ACTION_4524,9945,Platinum,1737784628104
ACTION_4525,561,Platinum,1728313820466
ACTION_4526,7923,Gold,1736781146761
ACTION_4527,1904,Platinum,1744024361647
ACTION_4528,2531,Platinum,1723321989323
ACTION_4529,3254,,1740541576392
ACTION_4530,6650,Platinum,1736914997636
ACTION_4531,7821,Silver,1740000193696
ACTION_4532,457,,1736337271456
ACTION_4533,6840,,1730541175307
ACTION_4534,8554,Silver,1738657383158
ACTION_4535,1664,,1719166041568
ACTION_4536,2719,,1733639052830
ACTION_4537,,Platinum,1727215933611
ACTION_4538,8897,,1739150060052
ACTION_4539,334,Gold,1737032601686
ACTION_4540,2760,Gold,1746010806480
ACTION_4541,3923,Platinum,1745039391259
ACTION_4542,7561,Gold,1744952600128
ACTION_4543,6686,Platinum,1734678245863
ACTION_4544,5261,Silver,1725326216165
ACTION_4545,1597,Bronze,1728870909958
ACTION_4546,,Platinum,1722646748345
ACTION_4547,599,Platinum,1734455075228
ACTION_4548,8071,,1720918487818
ACTION_4549,6520,Platinum,1723839676804
ACTION_4550,2898,Platinum,1745282398552
ACTION_4551,9107,Platinum,1737807221236
ACTION_4552,3109,Silver,1736964029412
ACTION_4553,5676,,1731807622380
ACTION_4554,2989,Platinum,1728193208282
ACTION_4555,6098,Platinum,1726070688750
ACTION_4556,2475,Gold,1736793359093
ACTION_4557,3253,Platinum,1723739352046
ACTION_4558,,Platinum,1721050288231
ACTION_4559,1332,Gold,1736634870565
ACTION_4560,2102,Gold,1734458604569
ACTION_4561,442,Bronze,1731928660164
ACTION_4562,3449,Gold,1744500411937
ACTION_4563,9729,Silver,1735995429816
ACTION_4564,6729,Silver,1745712911256
ACTION_4565,5094,Bronze,1735445464795
ACTION_4566,6690,Bronze,1722669433649
ACTION_4567,,Platinum,1739453230188
ACTION_4568,5623,Bronze,1741320333204
ACTION_4569,,Silver,1728377470204
ACTION_4570,5180,Silver,1746579390172
ACTION_4571,,Platinum,1749612143918
ACTION_4572,4566,Platinum,1735469498962
ACTION_4573,5110,,1733115731607
ACTION_4574,8867,Platinum,1747055774210
ACTION_4575,9215,Platinum,1732861717992
ACTION_4576,1270,Silver,1723291316743
ACTION_4577,3980,,1724791816049
ACTION_4578,7832,Gold,1746615806750
ACTION_4579,5279,Platinum,1727624091232
ACTION_4580,643,Bronze,1726919784006
ACTION_4581,2050,Bronze,1746660252212
ACTION_4582,,Bronze,1746581927463
ACTION_4583,,Silver,1722117972511
ACTION_4584,6533,Gold,1748597643199
ACTION_4585,1844,Gold,1738342786250
ACTION_4586,6111,Bronze,1731076420717
ACTION_4587,3899,Bronze,1739536543495
ACTION_4588,8602,Silver,1726158013916
ACTION_4589,3498,Silver,1745620880205
ACTION_4590,1677,Platinum,1727197034272
ACTION_4591,4307,Bronze,1742756759389
ACTION_4592,,,1746843510610
ACTION_4593,3279,Bronze,1726484695496
ACTION_4594,,Bronze,1740606835489
ACTION_4595,3458,Gold,1735777194035
ACTION_4596,7423,Gold,1745286422738
ACTION_4597,8240,Gold,1729405914986
ACTION_4598,,Platinum,1733929203477
ACTION_4599,5247,Bronze,1749565154312
ACTION_4600,923,Bronze,1727235465347
ACTION_4601,7046,Bronze,1727625699538
ACTION_4602,7732,,1741884756457
ACTION_4603,3944,Silver,1744488758654
ACTION_4604,2565,Gold,1732693643026
ACTION_4605,7797,Gold,1732023641006
ACTION_4606,1827,Platinum,1731499616285
ACTION_4607,4729,Gold,1721670547799
ACTION_4608,5057,,1726384622410
ACTION_4609,2916,Silver,1739921797142
ACTION_4610,4785,Gold,1728305337394
ACTION_4611,5188,Silver,1743939870940
ACTION_4612,4035,Gold,1735918476236
ACTION_4613,3094,Silver,1743255801151
ACTION_4614,4128,Silver,1729925600216
ACTION_4615,6225,,1719086452251
ACTION_4616,3295,,1742767645672
ACTION_4617,9690,Bronze,1732965708031
ACTION_4618,,Silver,1737329155889
ACTION_4619,,Silver,1724309522593
ACTION_4620,9181,Gold,1747095108119
ACTION_4621,7545,Bronze,1733333566230
ACTION_4622,,,1718936476065
ACTION_4623,8637,Platinum,1724790939919
ACTION_4624,525,Platinum,1748908668824
ACTION_4625,9934,Bronze,1737081226548
ACTION_4626,1708,,1736028452521
ACTION_4627,6988,Platinum,1741971091823
ACTION_4628,9551,Bronze,1737837481638
ACTION_4629,2130,Bronze,1750204188430
ACTION_4630,1667,Platinum,1721160652377
ACTION_4631,6483,Gold,1732258725388
ACTION_4632,7332,Platinum,1729175959063
ACTION_4633,2687,,1738007211459
ACTION_4634,9193,Bronze,1739136104927
ACTION_4635,5738,Bronze,1737929713661
ACTION_4636,1859,Gold,1733802326167
ACTION_4637,9546,Silver,1741963142871
ACTION_4638,4091,Bronze,1738305787122
ACTION_4639,852,Bronze,1731398048308
ACTION_4640,6330,Gold,1745752839595
ACTION_4641,367,Platinum,1724545842981
ACTION_4642,3294,,1722826358640
ACTION_4643,4851,Gold,1729693710370
ACTION_4644,2855,,1742804369028
ACTION_4645,3343,Silver,1742664485050
ACTION_4646,,Silver,1736190389025
ACTION_4647,6775,Bronze,1733594675217
ACTION_4648,9026,Platinum,1741951545310
ACTION_4649,2612,Gold,1737845099814
ACTION_4650,5706,,1747287616895
ACTION_4651,1099,Platinum,1733449275809
ACTION_4652,4218,,1731022774936
ACTION_4653,5963,Bronze,1739072323600
ACTION_4654,2260,Platinum,1722442179431
ACTION_4655,7476,,1725690451530
ACTION_4656,251,Platinum,1739310135061
ACTION_4657,6750,Silver,1726405051108
ACTION_4658,9376,Gold,1739232238686
ACTION_4659,2238,Bronze,1730143642438
ACTION_4660,1411,,1722150064624
ACTION_4661,5642,Bronze,1738905350593
ACTION_4662,5522,Silver,1739794781641
ACTION_4663,9192,Silver,1749854014234
ACTION_4664,742,Gold,1747179817373
ACTION_4665,5004,Silver,1727403175436
ACTION_4666,3260,Platinum,1737190177489
ACTION_4667,5978,,1730631729130
ACTION_4668,8697,Gold,1740574857773
ACTION_4669,1658,,1741543570448
ACTION_4670,7860,Silver,1725279903952
ACTION_4671,9520,Bronze,1720567990045
ACTION_4672,6089,Bronze,1730139009221
ACTION_4673,8496,Gold,1721087837323
ACTION_4674,3970,Silver,1730037049418
ACTION_4675,5636,Bronze,1724629501112
ACTION_4676,7374,Gold,1741567209082
ACTION_4677,173,Bronze,1727666773077
ACTION_4678,4790,Silver,1721096784934
ACTION_4679,414,Silver,1747618028185
ACTION_4680,3497,Silver,1742915303702
ACTION_4681,4667,,1741651057657
ACTION_4682,8764,Bronze,1744966407188
ACTION_4683,5563,Gold,1741276523426
ACTION_4684,2996,Gold,1746893714098
ACTION_4685,4849,Gold,1721364005763
ACTION_4686,7394,Silver,1722910972661
ACTION_4687,8311,,1742868861797
ACTION_4688,,Bronze,1729425378808
ACTION_4689,3665,Bronze,1736109642990
ACTION_4690,3160,Gold,1743118045802
ACTION_4691,3472,Bronze,1749597772303
ACTION_4692,,Gold,1732527379500
ACTION_4693,4717,Platinum,1736547994920
ACTION_4694,7264,,1733130897691
ACTION_4695,7326,Platinum,1738924479134
ACTION_4696,2245,Silver,1749973308859
ACTION_4697,6462,Silver,1734007445564
ACTION_4698,7322,Silver,1722293590426
ACTION_4699,4918,Platinum,1736801749190
ACTION_4700,,Gold,1741359706012
ACTION_4701,3156,Silver,1746120431439
ACTION_4702,5028,Bronze,1728887711543
ACTION_4703,1526,Platinum,1734077589227
ACTION_4704,1330,Silver,1735009015578
ACTION_4705,4040,Platinum,1730760940874
ACTION_4706,2664,Platinum,1727557323416
ACTION_4707,2092,Platinum,1736320792382
ACTION_4708,6755,Platinum,1742031940581
ACTION_4709,8073,Silver,1746700291769
ACTION_4710,8710,Bronze,1739285554760
ACTION_4711,6880,Gold,1728822358269
ACTION_4712,5774,Platinum,1721102313698
ACTION_4713,3028,Platinum,1724454645663
ACTION_4714,8661,Silver,1734552549768
ACTION_4715,5781,Platinum,1735037140933
ACTION_4716,2502,Platinum,1739680019742
ACTION_4717,6740,Bronze,1745203235065
ACTION_4718,975,Silver,1725210895474
ACTION_4719,1431,Silver,1742341767759
ACTION_4720,,Gold,1748401600027
ACTION_4721,8357,Silver,1731216749740
ACTION_4722,1018,Bronze,1739016133265
ACTION_4723,2122,Gold,1734429281484
ACTION_4724,2896,,1731413997582
ACTION_4725,660,Platinum,1719805595681
ACTION_4726,5304,Gold,1741469999879
ACTION_4727,934,Silver,1746551871717
ACTION_4728,6897,Bronze,1742195511827
ACTION_4729,7639,,1746752838446
ACTION_4730,4704,Silver,1744458729398
ACTION_4731,2533,Platinum,1745475692552
ACTION_4732,4458,Silver,1736499417013
ACTION_4733,3538,Bronze,1743615000526
ACTION_4734,2709,Bronze,1733670156590
ACTION_4735,7645,Gold,1722625609903
ACTION_4736,6736,Platinum,1749453299384
ACTION_4737,2434,,1740764641526
ACTION_4738,1745,Gold,1750144245716
ACTION_4739,1016,Silver,1724051427622
ACTION_4740,6783,Bronze,1722537403567
ACTION_4741,1669,Gold,1738631045361
ACTION_4742,7809,Silver,1732979544942
ACTION_4743,6364,Silver,1724535626086
ACTION_4744,4071,Platinum,1724459227229
ACTION_4745,4232,Silver,1742590661801
ACTION_4746,2245,Platinum,1738843641377
ACTION_4747,1976,Silver,1720126292157
ACTION_4748,8752,Gold,1748363250395
ACTION_4749,9295,Silver,1720168702753
ACTION_4750,6296,Platinum,1725541284731
ACTION_4751,2154,Bronze,1739207729363
ACTION_4752,4615,Silver,1735277506498
ACTION_4753,7684,Bronze,1745529709050
ACTION_4754,1349,Bronze,1739759876586
ACTION_4755,,,1719245427637
ACTION_4756,8001,Bronze,1731274819198
ACTION_4757,6976,,1722906314380
ACTION_4758,5286,Platinum,1724059256236
ACTION_4759,2445,Gold,1722041992895
ACTION_4760,2675,Silver,1730999516413
ACTION_4761,8405,,1738308692560
ACTION_4762,9314,,1738771172340
ACTION_4763,6480,,1740788083295
ACTION_4764,1581,Platinum,1729904350198
ACTION_4765,7248,Platinum,1721732576994
ACTION_4766,4461,Bronze,1743107247649
ACTION_4767,5496,Silver,1725591798845
ACTION_4768,,Platinum,1735601429152
ACTION_4769,852,Platinum,1737505383137
ACTION_4770,2293,Gold,1735880426692
ACTION_4771,8401,Platinum,1735432442742
ACTION_4772,7320,Gold,1742647516840
ACTION_4773,7959,,1738733508847
ACTION_4774,4208,Bronze,1746601465815
ACTION_4775,7371,Silver,1748881936205
ACTION_4776,,Silver,1736142732862
ACTION_4777,2867,Silver,1745793260202
ACTION_4778,2623,Gold,1726928494638
ACTION_4779,,,1742569757894
ACTION_4780,9955,,1740041699665
ACTION_4781,3930,Bronze,1736618669104
ACTION_4782,5231,Silver,1720234100691
ACTION_4783,3160,Gold,1740029515337
ACTION_4784,8601,Silver,1738385678739
ACTION_4785,2238,Platinum,1732813680019
ACTION_4786,4361,Platinum,1725073022261
ACTION_4787,7613,Silver,1719366077030
ACTION_4788,4437,Platinum,1725362104139
ACTION_4789,8558,Gold,1739301282043
ACTION_4790,3845,Silver,1722049809400
ACTION_4791,7282,Silver,1748966650549
ACTION_4792,4483,Platinum,1719935195160
ACTION_4793,1689,Bronze,1733756403868
ACTION_4794,8849,Silver,1723064340703
ACTION_4795,9921,Silver,1742316889742
ACTION_4796,7982,Silver,1734506094621
ACTION_4797,1515,,1728124620889
ACTION_4798,9055,Bronze,1750415756416
ACTION_4799,3308,Platinum,1732573493458
ACTION_4800,3113,Silver,1733218291390
ACTION_4801,5259,Gold,1741749969901
ACTION_4802,2803,Silver,1749154752539
ACTION_4803,6489,Silver,1744012568619
ACTION_4804,6338,Gold,1723226483683
ACTION_4805,8013,Gold,1742361959224
ACTION_4806,5339,Gold,1737597922900
ACTION_4807,7993,Gold,1743161325744
ACTION_4808,9595,Gold,1737534138554
ACTION_4809,437,Silver,1744614071693
ACTION_4810,6892,Silver,1742120506765
ACTION_4811,,Gold,1719271520114
ACTION_4812,3872,Platinum,1730616263663
ACTION_4813,421,Platinum,1731580690597
ACTION_4814,6996,Gold,1724624573271
ACTION_4815,,Gold,1750301208085
ACTION_4816,326,Silver,1749008795512
ACTION_4817,7436,Silver,1728724670590
ACTION_4818,4575,Bronze,1737099499660
ACTION_4819,1637,Silver,1729101486867
ACTION_4820,7264,Platinum,1721069327685
ACTION_4821,6290,Platinum,1732415864404
ACTION_4822,,Platinum,1721637693991
ACTION_4823,6135,Gold,1746068410331
ACTION_4824,3636,Gold,1727619940033
ACTION_4825,3940,,1731964203656
ACTION_4826,9607,,1727919324644
ACTION_4827,,Platinum,1734358559454
ACTION_4828,6892,Platinum,1731657786013
ACTION_4829,6540,Gold,1740481674669
ACTION_4830,4074,Gold,1720599531023
ACTION_4831,9524,Platinum,1725206249892
ACTION_4832,1359,Silver,1723625798904
ACTION_4833,,Bronze,1737813223714
ACTION_4834,,Silver,1749547067403
ACTION_4835,3692,Platinum,1744997021649
ACTION_4836,9134,Silver,1734671291478
ACTION_4837,3893,Platinum,1741513491033
ACTION_4838,7074,Gold,1723569388230
ACTION_4839,2051,Gold,1726250761695
ACTION_4840,699,Silver,1739588471462
ACTION_4841,9986,,1728624496571
ACTION_4842,6109,Bronze,1725873525320
ACTION_4843,1388,Silver,1745620092359
ACTION_4844,6870,Silver,1727394612922
ACTION_4845,,,1725757543632
ACTION_4846,7976,Silver,1740880749242
ACTION_4847,8232,Silver,1729897603138
ACTION_4848,9520,Bronze,1721647774588
ACTION_4849,7581,,1744082703500
ACTION_4850,8042,,1743313993521
ACTION_4851,5343,Bronze,1733990883163
ACTION_4852,2599,Gold,1722015643828
ACTION_4853,3602,Silver,1749954484215
ACTION_4854,2434,Gold,1741998919691
ACTION_4855,1728,Platinum,1749776178673
ACTION_4856,417,Bronze,1730845170685
ACTION_4857,9633,Gold,1737716565279
ACTION_4858,9972,,1741322290651
ACTION_4859,1602,Platinum,1734350565657
ACTION_4860,3752,Gold,1745724230853
ACTION_4861,3631,Silver,1727754118237
ACTION_4862,9429,,1721289712142
ACTION_4863,3196,Silver,1740158416455
ACTION_4864,1781,,1739394797861
ACTION_4865,7558,Bronze,1737716446376
ACTION_4866,6445,Platinum,1736942054487
ACTION_4867,7226,Silver,1737253152607
ACTION_4868,6333,Gold,1729043980908
ACTION_4869,7271,Platinum,1734925018201
ACTION_4870,9450,Silver,1737271955382
ACTION_4871,2225,Bronze,1722879958721
ACTION_4872,3269,Platinum,1735875100925
ACTION_4873,6357,Gold,1747250377569
ACTION_4874,,Gold,1731063068996
ACTION_4875,5583,Bronze,1748405326666
ACTION_4876,5716,Silver,1742801769980
ACTION_4877,7263,Bronze,1722393372072
ACTION_4878,3553,Platinum,1739356427667
ACTION_4879,4408,Silver,1732794055516
ACTION_4880,1912,Platinum,1723298480788
ACTION_4881,7404,Bronze,1746323496347
ACTION_4882,,Platinum,1720164180304
ACTION_4883,9868,Silver,1732927391885
ACTION_4884,285,Silver,1742299430763
ACTION_4885,912,,1721434106206
ACTION_4886,5452,Gold,1724609699763
ACTION_4887,2690,Silver,1737979335113
ACTION_4888,456,Bronze,1739797423900
ACTION_4889,6997,Gold,1748362616233
ACTION_4890,7795,Silver,1737028505068
ACTION_4891,1883,Silver,1732636554149
ACTION_4892,2798,Bronze,1727989429878
ACTION_4893,5344,Gold,1730320923853
ACTION_4894,8414,,1744252781386
ACTION_4895,5855,Bronze,1729087796329
ACTION_4896,4337,,1748777543628
ACTION_4897,,Bronze,1744889709322
ACTION_4898,9751,Gold,1720981619102
ACTION_4899,281,Bronze,1721920421456
ACTION_4900,6860,Bronze,1748875846065
ACTION_4901,177,Platinum,1742027417301
ACTION_4902,659,Platinum,1728678352145
ACTION_4903,6729,,1736494940611
ACTION_4904,2663,Silver,1741110743196
ACTION_4905,1419,Gold,1727649784103
ACTION_4906,4766,Gold,1744327044461
ACTION_4907,3842,Platinum,1727985256931
ACTION_4908,2529,Gold,1738945531701
ACTION_4909,4992,Bronze,1734327682303
ACTION_4910,3432,Gold,1733545635284
ACTION_4911,3131,Silver,1733522608999
ACTION_4912,7873,Silver,1743608076931
ACTION_4913,5510,Silver,1747056871949
ACTION_4914,9521,,1748364720976
ACTION_4915,8105,Gold,1732489231745
ACTION_4916,,Gold,1723013422201
ACTION_4917,8168,Bronze,1739532929915
ACTION_4918,4647,Bronze,1749634962865
ACTION_4919,1014,,1736401006083
ACTION_4920,779,Bronze,1748043961324
ACTION_4921,,Gold,1744887425967
ACTION_4922,1098,Gold,1726533622806
ACTION_4923,8873,,1728371330789
ACTION_4924,7790,Bronze,1721331986441
ACTION_4925,9013,Silver,1735885594373
ACTION_4926,8198,,1723437457345
ACTION_4927,,Silver,1730042582560
ACTION_4928,697,Bronze,1742286976914
ACTION_4929,2179,Platinum,1731696081706
ACTION_4930,2713,Silver,1732384115542
ACTION_4931,404,Gold,1734927934045
ACTION_4932,1994,Gold,1724585468997
ACTION_4933,2576,Gold,1743533048927
ACTION_4934,7309,Platinum,1740702033069
ACTION_4935,4875,Gold,1743727559816
ACTION_4936,,,1735020020665
ACTION_4937,361,Bronze,1718951457286
ACTION_4938,9320,Bronze,1724343450749
ACTION_4939,,Platinum,1734770200322
ACTION_4940,1564,Silver,1723733880906
ACTION_4941,9369,Platinum,1742687372314
ACTION_4942,5548,Silver,1729418180042
ACTION_4943,5568,Bronze,1721683077776
ACTION_4944,5929,,1737029484650
ACTION_4945,,Platinum,1724871142566
ACTION_4946,2614,Gold,1730064030275
ACTION_4947,3081,Silver,1742541934540
ACTION_4948,6403,Silver,1748517207472
ACTION_4949,2675,Platinum,1721247529388
ACTION_4950,5155,Bronze,1742659486029
ACTION_4951,9093,,1732492880253
ACTION_4952,9575,Silver,1724978743724
ACTION_4953,,,1733058718717
ACTION_4954,8049,Bronze,1738347195784
ACTION_4955,3374,Silver,1749176761757
ACTION_4956,4407,Gold,1735100443868
ACTION_4957,1751,Gold,1726584237959
ACTION_4958,5515,Platinum,1740375822265
ACTION_4959,7399,Silver,1745344851202
ACTION_4960,298,Bronze,1746561419181
ACTION_4961,4438,Bronze,1735990517237
ACTION_4962,3490,Platinum,1722781543741
ACTION_4963,3140,,1740170445344
ACTION_4964,1166,Silver,1723646439392
ACTION_4965,3526,Platinum,1732601109929
ACTION_4966,8958,Silver,1744252801067
ACTION_4967,1181,Bronze,1732261698024
ACTION_4968,7748,Gold,1728198733135
ACTION_4969,,Silver,1739825243897
ACTION_4970,1116,Platinum,1742325808453
ACTION_4971,8399,,1726340310006
ACTION_4972,7881,Bronze,1723075522470
ACTION_4973,4826,Gold,1729919723363
ACTION_4974,1184,Gold,1721414702030
ACTION_4975,2308,Silver,1720956358618
ACTION_4976,1585,Bronze,1736717958090
ACTION_4977,7852,Platinum,1720532639972
ACTION_4978,7115,Bronze,1735957086811
ACTION_4979,1864,Bronze,1738190400088
ACTION_4980,5405,Platinum,1741505359401
ACTION_4981,9136,Silver,1739247495098
ACTION_4982,2491,Bronze,1749397894945
ACTION_4983,5393,Bronze,1737607185448
ACTION_4984,4839,Platinum,1748755330668
ACTION_4985,8166,Platinum,1721095877055
ACTION_4986,500,Silver,1722241981523
ACTION_4987,9194,,1723820553680
ACTION_4988,3090,Silver,1725982023128
ACTION_4989,,Silver,1748843279636
ACTION_4990,3672,Silver,1729559861161
ACTION_4991,6148,Platinum,1720772277724
ACTION_4992,,Gold,1734367731499
ACTION_4993,4178,Platinum,1732330277105
ACTION_4994,6324,,1738784949257
ACTION_4995,,Bronze,1737823095277
ACTION_4996,8859,Gold,1746801993081
ACTION_4997,2884,Gold,1736207560796
ACTION_4998,3304,Gold,1727341160313
