corridor_id,success_rate_7d,latency_ms,cost_score,status,corridor_type,past_retry_success_rate,label
IN_SG,0.88,322,0.86,ACTIVE,primary,0.84,0
IN_EU,0.53,308,0.94,ACTIVE,secondary,0.23,0
IN_SG,0.86,468,0.53,ACTIVE,secondary,0.53,0
SG_US,0.65,208,0.56,BLOCKED,primary,0.65,0
EU_IN,0.92,96,0.8,ACTIVE,primary,0.91,0
IN_US,0.22,428,0.81,BLOCKED,primary,0.23,0
EU_US,0.47,156,0.92,ACTIVE,primary,0.94,1
EU_IN,0.8,328,0.31,ACTIVE,secondary,0.35,0
SG_US,0.74,124,0.89,ACTIVE,secondary,0.57,0
EU_IN,0.58,272,0.56,ACTIVE,primary,0.73,0
IN_US,0.43,309,0.86,ACTIVE,primary,0.26,0
IN_SG,0.22,280,0.68,ACTIVE,primary,0.5,0
IN_SG,0.53,346,0.7,ACTIVE,primary,0.27,1
IN_EU,0.45,84,0.12,ACTIVE,secondary,0.92,0
EU_IN,0.47,372,0.99,ACTIVE,secondary,0.98,1
IN_EU,0.25,178,0.47,ACTIVE,primary,0.49,0
IN_SG,0.84,386,0.38,ACTIVE,secondary,0.74,0
IN_SG,0.69,280,0.5,BLOCKED,secondary,0.49,0
IN_US,0.59,198,0.19,ACTIVE,primary,0.51,1
IN_SG,0.89,412,0.54,BLOCKED,secondary,0.28,0
IN_SG,0.78,403,0.48,ACTIVE,secondary,0.85,0
EU_US,0.4,77,0.22,BLOCKED,secondary,0.8,0
IN_EU,0.58,125,0.36,ACTIVE,primary,0.73,1
IN_EU,0.51,433,0.35,ACTIVE,primary,0.39,0
SG_US,0.38,304,0.45,ACTIVE,primary,0.61,1
IN_US,0.88,382,0.17,ACTIVE,secondary,0.62,1
EU_US,0.48,51,0.94,ACTIVE,secondary,0.65,1
SG_US,0.3,118,0.69,ACTIVE,primary,0.49,1
IN_EU,0.22,410,0.88,ACTIVE,primary,0.83,0
IN_SG,0.32,317,0.61,ACTIVE,secondary,0.73,0
SG_US,0.93,171,0.99,ACTIVE,primary,0.54,1
SG_US,0.71,193,0.94,ACTIVE,primary,0.78,0
IN_US,0.52,445,0.58,ACTIVE,primary,0.98,0
IN_EU,0.78,55,0.58,ACTIVE,secondary,0.82,1
EU_US,0.38,465,0.79,ACTIVE,primary,0.88,1
EU_IN,0.99,87,0.14,ACTIVE,secondary,0.92,1
SG_US,0.78,119,0.98,ACTIVE,primary,0.52,1
EU_IN,0.62,260,0.93,ACTIVE,secondary,0.37,1
SG_US,0.21,307,0.7,BLOCKED,secondary,0.47,0
IN_EU,0.41,282,0.75,ACTIVE,primary,0.33,0
EU_IN,0.88,454,0.39,ACTIVE,secondary,0.9,1
IN_US,0.71,395,0.91,ACTIVE,secondary,0.83,0
IN_SG,0.91,327,0.9,ACTIVE,primary,0.27,1
SG_US,0.48,358,0.85,ACTIVE,primary,0.94,1
IN_US,0.87,378,0.24,ACTIVE,primary,0.4,1
EU_US,0.55,435,0.16,ACTIVE,secondary,0.37,1
IN_SG,0.81,500,0.79,ACTIVE,secondary,0.93,0
SG_US,0.29,119,0.53,ACTIVE,primary,0.32,0
IN_EU,0.35,436,0.19,ACTIVE,secondary,0.24,1
EU_IN,0.71,170,0.48,ACTIVE,secondary,0.25,1
SG_US,0.81,416,0.53,ACTIVE,secondary,0.84,1
EU_US,0.35,459,0.26,ACTIVE,secondary,0.43,1
IN_US,0.93,72,0.88,BLOCKED,secondary,0.36,0
EU_US,0.5,341,0.37,ACTIVE,secondary,0.22,1
IN_US,0.21,61,0.37,ACTIVE,primary,0.3,0
EU_US,0.43,136,0.41,ACTIVE,secondary,0.32,1
EU_US,0.79,430,0.4,ACTIVE,primary,0.53,1
SG_US,0.83,267,0.41,ACTIVE,secondary,0.55,1
IN_SG,0.23,191,0.52,ACTIVE,primary,0.68,1
SG_US,0.76,121,0.4,BLOCKED,secondary,0.96,0
IN_EU,0.68,182,0.58,ACTIVE,primary,0.84,0
EU_IN,0.33,63,0.4,ACTIVE,secondary,0.55,0
EU_US,0.85,77,0.16,ACTIVE,primary,0.38,1
SG_US,0.72,329,0.19,ACTIVE,primary,0.52,1
EU_IN,0.9,201,0.14,ACTIVE,secondary,0.22,1
IN_US,0.59,315,0.56,ACTIVE,primary,0.72,0
IN_SG,0.24,101,0.59,ACTIVE,secondary,0.46,0
SG_US,0.72,144,0.71,ACTIVE,secondary,0.39,1
SG_US,0.82,207,0.19,ACTIVE,primary,0.53,1
IN_US,0.45,307,0.6,ACTIVE,primary,0.89,0
IN_EU,0.65,351,0.23,ACTIVE,secondary,0.71,0
IN_SG,0.83,271,0.43,ACTIVE,primary,0.89,1
IN_EU,0.44,225,0.22,ACTIVE,secondary,0.39,0
IN_EU,0.45,186,0.92,ACTIVE,secondary,0.84,1
SG_US,0.77,209,0.6,ACTIVE,primary,0.86,1
EU_US,0.77,457,0.18,BLOCKED,secondary,0.38,0
IN_EU,0.9,91,0.9,BLOCKED,secondary,0.44,0
IN_US,0.75,225,0.51,ACTIVE,primary,0.33,1
EU_IN,0.47,450,0.9,ACTIVE,secondary,0.29,1
SG_US,0.9,401,0.82,BLOCKED,primary,0.59,0
EU_IN,0.96,344,0.36,ACTIVE,primary,0.72,1
EU_IN,0.38,115,0.49,ACTIVE,secondary,0.77,0
EU_IN,0.59,312,0.76,ACTIVE,secondary,0.33,0
EU_US,0.37,416,0.9,BLOCKED,secondary,0.72,0
EU_US,0.8,103,0.39,ACTIVE,primary,0.59,1
SG_US,0.5,292,0.81,ACTIVE,primary,0.2,0
IN_EU,0.72,358,0.81,ACTIVE,secondary,0.8,0
EU_US,0.76,116,0.72,ACTIVE,secondary,0.51,1
EU_US,0.33,211,0.56,ACTIVE,secondary,0.69,1
EU_US,0.48,393,0.77,ACTIVE,primary,0.8,1
EU_US,0.8,387,0.33,ACTIVE,secondary,0.68,1
SG_US,0.64,407,0.8,ACTIVE,secondary,0.54,1
EU_IN,0.55,185,0.91,BLOCKED,primary,0.57,1
SG_US,0.78,187,0.2,ACTIVE,primary,0.56,1
IN_US,0.55,144,0.94,ACTIVE,primary,0.34,0
EU_IN,0.52,323,0.57,ACTIVE,secondary,0.88,0
IN_SG,0.63,199,0.82,BLOCKED,primary,0.22,0
IN_SG,0.49,412,0.25,ACTIVE,secondary,0.27,0
EU_IN,0.49,310,0.44,ACTIVE,secondary,0.96,1
IN_SG,0.97,440,0.18,ACTIVE,primary,0.61,1
IN_US,0.68,71,0.15,ACTIVE,primary,0.67,1
IN_US,0.56,271,0.21,ACTIVE,primary,0.66,1
EU_IN,0.96,345,0.53,ACTIVE,secondary,0.64,0
SG_US,0.68,99,0.68,BLOCKED,primary,0.36,0
SG_US,0.54,98,0.75,ACTIVE,primary,0.62,1
IN_EU,0.21,284,0.83,ACTIVE,secondary,0.57,0
EU_US,0.92,99,0.31,ACTIVE,secondary,0.69,0
EU_IN,0.87,262,0.81,BLOCKED,secondary,0.43,0
IN_SG,0.36,269,0.6,ACTIVE,primary,0.3,0
IN_US,0.44,186,0.97,ACTIVE,primary,0.88,0
IN_EU,0.71,209,0.81,BLOCKED,primary,0.37,1
EU_IN,0.24,498,0.72,BLOCKED,primary,0.92,0
EU_IN,0.26,167,0.29,ACTIVE,primary,0.85,1
IN_US,0.64,62,0.64,ACTIVE,secondary,0.88,1
SG_US,0.24,260,0.21,ACTIVE,primary,0.24,0
IN_SG,0.81,108,0.97,ACTIVE,secondary,0.31,0
EU_US,0.63,402,0.82,ACTIVE,primary,0.61,0
IN_SG,0.74,468,0.5,ACTIVE,primary,0.9,1
SG_US,0.59,324,0.3,ACTIVE,primary,0.58,0
IN_EU,0.22,390,0.56,ACTIVE,secondary,0.45,0
EU_US,0.9,85,0.27,ACTIVE,primary,0.66,0
IN_EU,0.33,145,0.45,ACTIVE,secondary,0.79,0
SG_US,0.82,395,0.59,ACTIVE,primary,0.4,0
IN_US,0.69,328,0.86,ACTIVE,secondary,0.49,1
IN_EU,0.46,490,0.28,ACTIVE,primary,0.92,0
IN_US,0.27,427,0.35,ACTIVE,secondary,0.32,0
IN_SG,0.21,185,0.11,BLOCKED,primary,0.39,0
EU_IN,0.24,261,0.63,ACTIVE,primary,0.67,1
IN_EU,0.68,273,0.56,ACTIVE,primary,0.44,1
EU_IN,0.85,101,0.85,ACTIVE,primary,0.37,1
IN_EU,0.83,225,0.5,ACTIVE,secondary,0.91,1
SG_US,0.81,338,0.37,ACTIVE,secondary,0.97,1
IN_SG,0.88,477,0.9,ACTIVE,secondary,0.87,1
EU_IN,0.71,498,0.2,BLOCKED,secondary,0.79,1
IN_US,0.95,189,0.14,ACTIVE,secondary,0.72,1
EU_IN,0.31,134,0.51,BLOCKED,primary,0.46,0
IN_SG,0.38,311,0.14,ACTIVE,primary,0.88,1
EU_US,0.81,242,0.47,ACTIVE,primary,0.5,1
IN_SG,0.95,500,0.44,ACTIVE,primary,0.5,1
EU_IN,0.47,461,0.66,BLOCKED,primary,0.33,0
EU_US,0.83,486,0.92,ACTIVE,secondary,0.89,1
IN_SG,0.34,393,0.11,ACTIVE,secondary,0.39,0
SG_US,0.27,114,0.55,ACTIVE,secondary,0.43,0
EU_US,0.62,313,0.45,ACTIVE,secondary,0.35,1
IN_SG,0.5,314,0.85,ACTIVE,secondary,0.91,0
IN_SG,0.72,68,0.29,BLOCKED,secondary,0.4,0
IN_EU,0.39,76,0.27,ACTIVE,primary,0.8,1
SG_US,0.79,68,0.33,ACTIVE,secondary,0.55,1
EU_IN,0.52,250,0.55,ACTIVE,secondary,0.33,1
SG_US,0.3,53,0.53,ACTIVE,primary,0.82,0
IN_US,0.59,115,0.23,ACTIVE,secondary,0.48,1
SG_US,0.56,121,0.16,ACTIVE,primary,0.69,1
EU_IN,0.91,280,0.43,ACTIVE,primary,0.88,0
IN_SG,0.29,450,0.33,ACTIVE,primary,0.56,0
EU_IN,0.55,491,0.38,ACTIVE,secondary,0.69,1
IN_US,0.77,244,0.93,ACTIVE,secondary,0.31,1
IN_EU,0.41,380,0.47,ACTIVE,primary,0.5,1
EU_IN,0.39,456,0.26,ACTIVE,secondary,0.48,1
IN_EU,0.23,173,0.35,ACTIVE,primary,0.48,0
IN_SG,0.27,230,0.25,ACTIVE,secondary,0.74,0
SG_US,0.9,71,0.43,ACTIVE,primary,0.88,1
EU_US,0.6,408,0.45,ACTIVE,secondary,0.6,0
EU_IN,0.91,106,0.23,ACTIVE,primary,0.92,0
SG_US,0.61,198,0.89,ACTIVE,primary,0.26,0
EU_IN,0.3,315,0.67,ACTIVE,primary,0.6,0
IN_US,0.35,197,0.53,ACTIVE,primary,0.27,0
EU_IN,0.92,430,0.32,ACTIVE,primary,0.86,1
SG_US,0.62,441,0.91,BLOCKED,secondary,0.83,0
IN_US,0.5,240,0.55,BLOCKED,secondary,0.83,0
EU_IN,0.84,177,0.69,ACTIVE,primary,0.89,1
IN_EU,0.71,119,0.85,ACTIVE,secondary,0.91,1
IN_US,0.86,392,0.38,ACTIVE,secondary,0.86,1
IN_US,0.8,246,0.9,ACTIVE,primary,0.57,1
EU_US,0.67,381,0.77,ACTIVE,secondary,0.47,0
SG_US,0.6,208,0.45,ACTIVE,secondary,0.88,0
EU_IN,0.93,191,0.33,ACTIVE,secondary,0.51,0
IN_SG,0.21,255,1.0,ACTIVE,secondary,0.2,0
EU_US,0.6,178,0.26,ACTIVE,secondary,0.42,0
IN_US,0.64,193,0.59,ACTIVE,primary,0.38,0
EU_US,0.8,307,0.37,ACTIVE,secondary,0.74,1
IN_EU,0.32,397,0.57,ACTIVE,secondary,0.74,0
IN_EU,0.8,274,0.85,ACTIVE,secondary,0.85,1
SG_US,0.89,305,0.51,BLOCKED,primary,0.64,0
IN_EU,0.96,109,0.27,ACTIVE,secondary,0.88,1
EU_IN,0.21,118,0.73,ACTIVE,primary,0.43,0
EU_US,0.32,279,0.36,ACTIVE,primary,0.21,0
IN_SG,0.76,178,0.6,BLOCKED,primary,0.26,0
IN_SG,0.99,440,0.76,ACTIVE,primary,0.87,1
IN_US,0.59,201,0.49,ACTIVE,primary,0.68,1
IN_US,0.62,395,0.23,ACTIVE,primary,0.29,1
IN_EU,0.48,85,0.34,BLOCKED,primary,0.24,0
SG_US,0.92,249,0.5,ACTIVE,secondary,0.73,1
IN_SG,0.73,430,0.45,ACTIVE,secondary,0.75,1
SG_US,0.88,332,0.12,ACTIVE,primary,0.87,1
IN_EU,0.88,234,0.69,ACTIVE,primary,0.36,0
EU_US,0.85,65,0.24,ACTIVE,primary,0.95,1
IN_US,0.52,291,0.24,ACTIVE,secondary,0.71,0
SG_US,0.44,169,0.25,BLOCKED,primary,0.23,0
SG_US,0.77,335,0.87,ACTIVE,secondary,0.68,1
IN_SG,0.84,400,0.46,BLOCKED,primary,0.42,0
IN_US,0.95,346,1.0,ACTIVE,primary,0.35,1
SG_US,0.77,193,0.4,ACTIVE,primary,0.21,0
EU_US,0.74,127,0.83,ACTIVE,secondary,0.77,0
IN_EU,0.75,349,0.43,ACTIVE,secondary,0.71,1
SG_US,0.82,289,0.14,BLOCKED,secondary,0.2,0
EU_IN,0.68,368,0.56,ACTIVE,primary,0.55,0
IN_US,0.72,383,0.8,BLOCKED,primary,0.9,0
EU_US,0.92,184,0.6,BLOCKED,primary,0.54,0
EU_US,0.87,224,0.69,ACTIVE,secondary,0.4,1
EU_US,0.62,242,0.48,BLOCKED,primary,0.59,0
EU_IN,0.24,201,0.39,ACTIVE,secondary,0.74,0
SG_US,0.75,470,0.33,ACTIVE,primary,0.97,1
EU_IN,0.86,411,0.79,ACTIVE,primary,0.24,1
SG_US,0.34,242,0.4,ACTIVE,secondary,0.83,1
IN_SG,0.84,206,0.38,ACTIVE,secondary,0.45,0
EU_US,0.32,406,0.85,ACTIVE,secondary,0.94,1
IN_US,0.84,309,0.13,BLOCKED,primary,0.93,0
IN_EU,0.91,432,0.94,ACTIVE,secondary,0.55,0
IN_SG,0.43,352,0.49,ACTIVE,secondary,0.56,0
EU_US,0.88,191,0.76,ACTIVE,primary,0.82,0
SG_US,0.78,373,0.66,BLOCKED,secondary,0.28,0
SG_US,0.4,154,0.46,ACTIVE,primary,0.4,0
SG_US,0.77,80,0.84,ACTIVE,secondary,0.55,0
EU_IN,0.59,130,0.45,ACTIVE,primary,0.66,0
EU_IN,0.52,482,0.69,ACTIVE,primary,0.48,1
EU_US,0.68,435,0.45,ACTIVE,secondary,0.74,1
IN_US,0.63,237,0.42,ACTIVE,primary,0.41,1
EU_IN,0.91,154,0.53,ACTIVE,primary,0.6,1
IN_SG,0.9,131,0.24,ACTIVE,secondary,0.39,1
EU_US,0.45,328,0.37,ACTIVE,primary,0.4,1
SG_US,0.8,463,0.82,ACTIVE,primary,0.99,1
IN_EU,0.98,331,0.99,ACTIVE,secondary,0.51,1
EU_IN,0.26,472,0.84,ACTIVE,secondary,0.42,0
IN_US,0.66,291,0.42,ACTIVE,secondary,0.31,0
IN_EU,0.59,277,0.4,ACTIVE,primary,0.52,1
IN_EU,0.3,433,0.84,ACTIVE,primary,0.37,0
SG_US,0.83,478,0.63,ACTIVE,secondary,0.74,1
IN_EU,0.26,188,0.5,BLOCKED,primary,0.49,0
EU_IN,0.39,270,0.87,ACTIVE,primary,0.25,0
EU_US,0.49,413,0.9,ACTIVE,primary,0.42,0
IN_EU,0.7,300,0.54,ACTIVE,primary,0.97,1
EU_US,0.7,424,0.41,ACTIVE,primary,0.68,1
SG_US,0.22,179,0.35,ACTIVE,primary,0.54,1
EU_US,0.95,153,0.24,BLOCKED,primary,0.64,1
EU_US,0.53,419,0.67,ACTIVE,primary,0.65,0
EU_US,0.85,75,0.95,ACTIVE,primary,0.68,1
SG_US,0.94,467,0.45,ACTIVE,primary,0.32,1
SG_US,0.57,165,0.86,ACTIVE,secondary,0.44,0
SG_US,0.88,403,0.59,BLOCKED,primary,0.47,0
IN_SG,0.97,491,0.62,ACTIVE,secondary,0.22,0
IN_EU,0.57,313,0.79,ACTIVE,secondary,0.23,1
IN_SG,0.88,460,0.31,ACTIVE,secondary,0.55,1
EU_IN,0.88,233,0.59,ACTIVE,primary,0.43,0
IN_SG,0.22,262,0.85,ACTIVE,secondary,0.62,0
EU_IN,0.29,413,0.75,ACTIVE,primary,0.83,1
SG_US,0.38,479,0.34,ACTIVE,primary,0.61,0
IN_EU,0.31,362,0.83,ACTIVE,primary,0.99,0
SG_US,0.94,190,0.43,ACTIVE,primary,0.68,0
IN_SG,0.24,270,0.67,ACTIVE,primary,0.66,0
EU_IN,0.57,462,0.11,ACTIVE,secondary,0.27,1
SG_US,0.72,288,0.63,ACTIVE,secondary,0.95,0
EU_US,0.51,261,0.21,ACTIVE,secondary,0.84,0
IN_SG,0.77,71,0.39,ACTIVE,primary,0.29,1
SG_US,0.91,153,0.18,ACTIVE,primary,0.5,1
IN_SG,0.8,272,0.87,ACTIVE,secondary,0.61,1
IN_SG,0.91,403,0.12,ACTIVE,primary,0.72,1
EU_IN,0.61,167,0.73,ACTIVE,secondary,0.21,1
EU_IN,0.28,281,0.73,ACTIVE,primary,0.46,0
SG_US,0.39,494,0.82,ACTIVE,primary,0.94,0
IN_EU,0.22,315,0.69,ACTIVE,secondary,0.33,0
IN_US,0.67,61,0.15,ACTIVE,primary,0.46,1
EU_US,0.72,297,0.37,ACTIVE,primary,0.52,1
EU_US,0.89,167,0.25,ACTIVE,secondary,0.61,0
EU_US,0.77,290,0.78,ACTIVE,secondary,0.69,1
IN_SG,0.68,80,0.91,ACTIVE,primary,0.95,1
SG_US,0.61,450,0.46,ACTIVE,primary,0.22,0
IN_SG,0.99,100,0.14,ACTIVE,primary,0.91,1
IN_EU,0.72,266,0.28,ACTIVE,secondary,0.47,1
EU_IN,0.36,315,0.68,ACTIVE,primary,0.44,0
IN_EU,0.76,285,0.55,ACTIVE,secondary,0.87,0
IN_US,0.46,119,0.36,ACTIVE,secondary,0.83,1
EU_US,0.58,73,0.38,BLOCKED,secondary,0.57,0
IN_US,0.74,372,0.97,ACTIVE,secondary,0.46,0
IN_SG,0.78,134,0.11,BLOCKED,secondary,0.33,0
SG_US,0.49,491,0.94,ACTIVE,primary,0.6,1
IN_SG,0.47,233,0.45,BLOCKED,secondary,0.38,0
EU_US,0.46,137,0.55,ACTIVE,secondary,0.53,0
IN_US,0.32,318,0.8,ACTIVE,primary,0.48,0
EU_US,0.71,482,0.95,ACTIVE,primary,0.93,0
IN_EU,0.75,491,0.87,ACTIVE,secondary,0.82,1
EU_US,0.37,434,0.68,BLOCKED,primary,0.81,0
EU_IN,0.79,59,0.23,ACTIVE,secondary,0.58,1
EU_US,0.64,154,0.89,ACTIVE,primary,0.77,1
IN_EU,0.93,217,0.47,ACTIVE,primary,0.38,1
EU_US,0.61,350,0.43,ACTIVE,primary,0.22,0
EU_US,0.43,170,0.19,ACTIVE,primary,0.68,1
SG_US,0.34,417,0.51,ACTIVE,primary,0.37,1
IN_SG,0.65,194,0.3,ACTIVE,secondary,0.49,0
EU_US,0.81,323,0.5,ACTIVE,secondary,0.42,1
IN_US,0.28,490,0.22,ACTIVE,secondary,0.3,0
EU_IN,0.88,326,0.79,ACTIVE,secondary,0.82,0
EU_IN,0.37,433,0.67,BLOCKED,primary,0.71,0
IN_SG,0.77,225,0.19,ACTIVE,secondary,0.53,1
IN_EU,0.76,140,0.64,BLOCKED,primary,0.46,0
IN_EU,0.94,96,0.47,ACTIVE,secondary,0.59,1
IN_EU,0.94,409,0.14,ACTIVE,secondary,0.38,0
SG_US,0.65,302,0.3,ACTIVE,primary,0.39,1
IN_EU,0.85,443,0.3,ACTIVE,primary,0.58,1
IN_EU,0.33,225,0.62,ACTIVE,secondary,0.46,0
IN_EU,0.89,217,0.89,BLOCKED,primary,0.52,0
IN_EU,0.6,72,0.15,ACTIVE,primary,0.93,1
EU_IN,0.65,157,0.37,ACTIVE,secondary,0.39,1
SG_US,0.91,133,0.35,ACTIVE,secondary,0.48,1
EU_IN,0.38,210,0.72,ACTIVE,secondary,0.78,0
IN_US,0.57,247,0.91,BLOCKED,primary,0.34,0
IN_EU,0.72,471,0.48,ACTIVE,secondary,0.35,0
EU_IN,0.73,301,0.75,ACTIVE,primary,0.77,1
IN_US,0.95,157,0.53,ACTIVE,primary,0.78,1
IN_SG,0.21,163,0.8,BLOCKED,primary,0.74,0
IN_EU,0.38,106,0.83,ACTIVE,secondary,0.95,1
IN_SG,0.74,479,0.98,ACTIVE,primary,0.33,0
EU_IN,0.83,134,0.45,ACTIVE,secondary,0.38,0
IN_SG,0.87,413,0.93,ACTIVE,secondary,0.63,1
EU_US,0.84,261,0.18,ACTIVE,primary,0.49,1
EU_IN,0.84,480,0.18,ACTIVE,primary,0.92,1
IN_EU,0.71,281,0.58,ACTIVE,primary,0.91,1
IN_SG,0.21,452,0.8,ACTIVE,primary,0.94,1
EU_US,0.28,445,0.58,ACTIVE,secondary,0.29,0
EU_US,0.28,97,0.8,ACTIVE,primary,0.86,1
EU_IN,0.36,375,0.12,ACTIVE,secondary,0.44,0
EU_US,0.74,129,0.31,ACTIVE,secondary,0.54,0
SG_US,0.67,149,0.95,ACTIVE,secondary,0.61,0
EU_IN,0.76,494,0.43,ACTIVE,secondary,0.38,1
EU_US,0.5,99,0.72,BLOCKED,secondary,0.29,0
IN_SG,0.7,383,0.54,ACTIVE,secondary,0.87,1
IN_US,0.92,374,0.86,BLOCKED,secondary,0.79,1
IN_EU,0.73,57,0.5,ACTIVE,primary,0.8,0
EU_US,0.98,435,0.6,ACTIVE,primary,0.29,1
IN_US,0.51,264,0.53,ACTIVE,secondary,0.43,1
IN_US,0.77,265,0.7,ACTIVE,secondary,0.35,1
IN_US,0.52,113,0.29,ACTIVE,primary,0.94,1
SG_US,0.98,328,0.65,ACTIVE,primary,0.49,1
EU_US,0.47,487,0.87,ACTIVE,secondary,0.67,0
EU_IN,0.4,326,0.53,ACTIVE,secondary,0.57,1
EU_US,0.71,139,0.88,ACTIVE,secondary,0.49,1
EU_US,0.98,461,0.59,ACTIVE,primary,0.25,1
EU_US,0.52,356,0.16,ACTIVE,primary,0.83,1
IN_EU,0.67,202,0.48,ACTIVE,primary,0.92,0
EU_IN,0.97,69,0.23,ACTIVE,primary,0.54,0
EU_IN,0.38,410,0.46,ACTIVE,secondary,0.4,0
IN_EU,0.86,459,0.96,ACTIVE,secondary,0.35,0
IN_US,0.52,443,0.86,ACTIVE,secondary,0.48,0
SG_US,0.88,238,0.26,ACTIVE,secondary,0.8,1
EU_IN,0.45,96,0.42,ACTIVE,secondary,0.52,1
EU_IN,0.65,78,0.51,ACTIVE,secondary,0.42,1
IN_EU,0.85,134,0.63,BLOCKED,secondary,0.88,0
EU_IN,0.67,489,0.11,ACTIVE,secondary,0.47,1
IN_EU,0.4,109,0.29,BLOCKED,secondary,0.85,0
EU_IN,0.64,231,0.96,BLOCKED,secondary,0.97,0
IN_EU,0.96,70,0.92,ACTIVE,primary,0.39,1
IN_US,0.55,483,0.99,ACTIVE,secondary,0.98,0
IN_EU,0.54,477,0.71,ACTIVE,primary,0.65,0
IN_SG,0.36,229,0.21,ACTIVE,primary,0.96,1
SG_US,0.54,174,0.96,ACTIVE,secondary,0.82,1
IN_EU,0.35,366,0.29,BLOCKED,primary,0.78,0
EU_IN,0.9,220,0.21,ACTIVE,primary,0.56,1
EU_US,0.73,489,0.91,ACTIVE,primary,0.4,0
IN_US,0.55,115,0.96,ACTIVE,secondary,0.46,1
IN_EU,0.91,389,0.4,ACTIVE,primary,0.47,1
EU_US,0.44,129,0.36,ACTIVE,primary,0.27,0
SG_US,0.24,277,0.71,ACTIVE,secondary,0.77,0
IN_EU,0.82,390,0.35,ACTIVE,secondary,0.45,1
SG_US,0.9,216,0.84,ACTIVE,secondary,0.79,1
IN_EU,0.21,198,0.8,ACTIVE,primary,0.59,0
SG_US,0.83,132,0.26,ACTIVE,primary,0.61,0
IN_EU,0.92,87,0.75,ACTIVE,primary,0.27,1
IN_SG,0.89,294,0.47,ACTIVE,primary,0.74,1
SG_US,0.55,61,0.84,ACTIVE,secondary,0.26,0
IN_SG,0.82,297,0.24,ACTIVE,secondary,0.79,1
SG_US,0.63,385,0.17,ACTIVE,secondary,0.29,0
IN_EU,0.87,431,0.66,ACTIVE,primary,0.26,1
EU_IN,0.71,338,0.27,ACTIVE,secondary,0.52,0
SG_US,0.57,433,0.95,ACTIVE,secondary,0.48,0
IN_US,0.77,61,0.92,ACTIVE,secondary,0.32,0
EU_US,0.86,481,0.78,ACTIVE,primary,0.75,0
IN_EU,0.83,190,0.59,ACTIVE,primary,0.46,0
SG_US,0.55,53,0.5,ACTIVE,secondary,0.74,1
IN_EU,0.72,111,0.85,ACTIVE,primary,0.81,0
IN_SG,0.9,334,0.58,BLOCKED,secondary,0.94,0
IN_EU,0.86,441,0.85,ACTIVE,primary,0.77,1
EU_US,0.28,77,0.29,ACTIVE,primary,0.2,1
EU_IN,0.51,54,0.94,ACTIVE,secondary,0.23,1
EU_US,0.31,163,0.94,ACTIVE,primary,0.63,1
SG_US,0.37,229,0.49,ACTIVE,primary,0.8,0
IN_EU,0.89,467,0.91,ACTIVE,primary,0.97,1
SG_US,0.74,347,0.69,ACTIVE,primary,0.5,1
SG_US,0.45,141,0.76,ACTIVE,secondary,0.35,0
IN_EU,0.42,160,0.68,ACTIVE,primary,0.87,0
EU_IN,0.43,278,0.63,ACTIVE,secondary,0.8,0
IN_US,0.3,397,0.75,ACTIVE,secondary,0.35,0
IN_SG,0.43,180,0.12,BLOCKED,primary,0.39,0
EU_US,0.2,208,0.49,ACTIVE,primary,0.54,0
EU_IN,0.38,318,0.57,BLOCKED,primary,0.36,0
IN_EU,0.74,254,0.42,ACTIVE,primary,0.86,0
IN_US,0.96,361,0.98,ACTIVE,primary,0.68,1
IN_US,0.2,128,0.7,ACTIVE,secondary,0.98,0
EU_US,0.73,79,0.78,ACTIVE,secondary,0.22,1
IN_US,0.44,224,0.64,ACTIVE,secondary,0.68,0
IN_EU,0.72,298,0.7,ACTIVE,secondary,0.23,0
EU_IN,0.86,125,0.25,ACTIVE,secondary,0.68,1
IN_SG,0.82,349,0.39,ACTIVE,primary,0.23,1
EU_IN,0.62,248,0.42,ACTIVE,primary,0.64,1
IN_EU,0.62,64,0.28,BLOCKED,primary,0.22,0
IN_SG,0.93,320,1.0,ACTIVE,primary,0.31,1
IN_US,0.61,339,0.83,ACTIVE,secondary,0.23,1
EU_IN,0.91,225,0.78,BLOCKED,secondary,0.51,0
EU_IN,0.54,61,0.95,ACTIVE,primary,0.67,0
IN_EU,0.4,264,0.56,ACTIVE,primary,0.44,1
EU_US,0.39,206,0.52,ACTIVE,primary,0.24,0
EU_US,0.48,198,0.9,ACTIVE,secondary,0.72,1
IN_US,0.31,255,0.99,BLOCKED,secondary,0.96,0
IN_EU,0.57,274,0.58,BLOCKED,primary,0.46,0
EU_US,0.54,51,0.84,ACTIVE,secondary,0.78,1
IN_US,0.93,374,0.45,ACTIVE,secondary,0.79,1
IN_SG,0.54,357,0.59,ACTIVE,primary,0.97,1
IN_EU,0.81,118,0.34,ACTIVE,secondary,0.78,0
IN_SG,0.5,280,0.44,ACTIVE,primary,0.48,0
SG_US,0.2,403,0.22,ACTIVE,secondary,0.77,1
IN_SG,0.97,195,0.61,ACTIVE,secondary,0.74,1
EU_US,0.38,173,0.16,ACTIVE,primary,0.65,1
IN_SG,0.36,427,0.54,ACTIVE,secondary,0.46,1
EU_US,0.98,286,0.28,ACTIVE,primary,0.58,1
EU_IN,0.91,125,0.76,ACTIVE,secondary,0.69,0
SG_US,0.53,90,0.49,ACTIVE,primary,0.94,1
EU_IN,0.74,345,0.5,ACTIVE,primary,0.28,0
IN_SG,0.29,422,0.13,ACTIVE,primary,0.8,1
